date,00:00:00_open,00:00:00_high,00:00:00_low,00:00:00_close,00:00:00_range,00:00:00_diff,00:00:00_vol,00:15:00_open,00:15:00_high,00:15:00_low,00:15:00_close,00:15:00_range,00:15:00_diff,00:15:00_vol,00:30:00_open,00:30:00_high,00:30:00_low,00:30:00_close,00:30:00_range,00:30:00_diff,00:30:00_vol,00:45:00_open,00:45:00_high,00:45:00_low,00:45:00_close,00:45:00_range,00:45:00_diff,00:45:00_vol,01:00:00_open,01:00:00_high,01:00:00_low,01:00:00_close,01:00:00_range,01:00:00_diff,01:00:00_vol,01:15:00_open,01:15:00_high,01:15:00_low,01:15:00_close,01:15:00_range,01:15:00_diff,01:15:00_vol,01:30:00_open,01:30:00_high,01:30:00_low,01:30:00_close,01:30:00_range,01:30:00_diff,01:30:00_vol,01:45:00_open,01:45:00_high,01:45:00_low,01:45:00_close,01:45:00_range,01:45:00_diff,01:45:00_vol,02:00:00_open,02:00:00_high,02:00:00_low,02:00:00_close,02:00:00_range,02:00:00_diff,02:00:00_vol,02:15:00_open,02:15:00_high,02:15:00_low,02:15:00_close,02:15:00_range,02:15:00_diff,02:15:00_vol,02:30:00_open,02:30:00_high,02:30:00_low,02:30:00_close,02:30:00_range,02:30:00_diff,02:30:00_vol,02:45:00_open,02:45:00_high,02:45:00_low,02:45:00_close,02:45:00_range,02:45:00_diff,02:45:00_vol,03:00:00_open,03:00:00_high,03:00:00_low,03:00:00_close,03:00:00_range,03:00:00_diff,03:00:00_vol,03:15:00_open,03:15:00_high,03:15:00_low,03:15:00_close,03:15:00_range,03:15:00_diff,03:15:00_vol,03:30:00_open,03:30:00_high,03:30:00_low,03:30:00_close,03:30:00_range,03:30:00_diff,03:30:00_vol,03:45:00_open,03:45:00_high,03:45:00_low,03:45:00_close,03:45:00_range,03:45:00_diff,03:45:00_vol,04:00:00_open,04:00:00_high,04:00:00_low,04:00:00_close,04:00:00_range,04:00:00_diff,04:00:00_vol,04:15:00_open,04:15:00_high,04:15:00_low,04:15:00_close,04:15:00_range,04:15:00_diff,04:15:00_vol,04:30:00_open,04:30:00_high,04:30:00_low,04:30:00_close,04:30:00_range,04:30:00_diff,04:30:00_vol,04:45:00_open,04:45:00_high,04:45:00_low,04:45:00_close,04:45:00_range,04:45:00_diff,04:45:00_vol,05:00:00_open,05:00:00_high,05:00:00_low,05:00:00_close,05:00:00_range,05:00:00_diff,05:00:00_vol,05:15:00_open,05:15:00_high,05:15:00_low,05:15:00_close,05:15:00_range,05:15:00_diff,05:15:00_vol,05:30:00_open,05:30:00_high,05:30:00_low,05:30:00_close,05:30:00_range,05:30:00_diff,05:30:00_vol,05:45:00_open,05:45:00_high,05:45:00_low,05:45:00_close,05:45:00_range,05:45:00_diff,05:45:00_vol,06:00:00_open,06:00:00_high,06:00:00_low,06:00:00_close,06:00:00_range,06:00:00_diff,06:00:00_vol,06:15:00_open,06:15:00_high,06:15:00_low,06:15:00_close,06:15:00_range,06:15:00_diff,06:15:00_vol,06:30:00_open,06:30:00_high,06:30:00_low,06:30:00_close,06:30:00_range,06:30:00_diff,06:30:00_vol,06:45:00_open,06:45:00_high,06:45:00_low,06:45:00_close,06:45:00_range,06:45:00_diff,06:45:00_vol,07:00:00_open,07:00:00_high,07:00:00_low,07:00:00_close,07:00:00_range,07:00:00_diff,07:00:00_vol,07:15:00_open,07:15:00_high,07:15:00_low,07:15:00_close,07:15:00_range,07:15:00_diff,07:15:00_vol,07:30:00_open,07:30:00_high,07:30:00_low,07:30:00_close,07:30:00_range,07:30:00_diff,07:30:00_vol,07:45:00_open,07:45:00_high,07:45:00_low,07:45:00_close,07:45:00_range,07:45:00_diff,07:45:00_vol,08:00:00_open,08:00:00_high,08:00:00_low,08:00:00_close,08:00:00_range,08:00:00_diff,08:00:00_vol,08:15:00_open,08:15:00_high,08:15:00_low,08:15:00_close,08:15:00_range,08:15:00_diff,08:15:00_vol,08:30:00_open,08:30:00_high,08:30:00_low,08:30:00_close,08:30:00_range,08:30:00_diff,08:30:00_vol,08:45:00_open,08:45:00_high,08:45:00_low,08:45:00_close,08:45:00_range,08:45:00_diff,08:45:00_vol,09:00:00_open,09:00:00_high,09:00:00_low,09:00:00_close,09:00:00_range,09:00:00_diff,09:00:00_vol,09:15:00_open,09:15:00_high,09:15:00_low,09:15:00_close,09:15:00_range,09:15:00_diff,09:15:00_vol,09:30:00_open,09:30:00_high,09:30:00_low,09:30:00_close,09:30:00_range,09:30:00_diff,09:30:00_vol,09:45:00_open,09:45:00_high,09:45:00_low,09:45:00_close,09:45:00_range,09:45:00_diff,09:45:00_vol,10:00:00_open,10:00:00_high,10:00:00_low,10:00:00_close,10:00:00_range,10:00:00_diff,10:00:00_vol,10:15:00_open,10:15:00_high,10:15:00_low,10:15:00_close,10:15:00_range,10:15:00_diff,10:15:00_vol,10:30:00_open,10:30:00_high,10:30:00_low,10:30:00_close,10:30:00_range,10:30:00_diff,10:30:00_vol,10:45:00_open,10:45:00_high,10:45:00_low,10:45:00_close,10:45:00_range,10:45:00_diff,10:45:00_vol,11:00:00_open,11:00:00_high,11:00:00_low,11:00:00_close,11:00:00_range,11:00:00_diff,11:00:00_vol,11:15:00_open,11:15:00_high,11:15:00_low,11:15:00_close,11:15:00_range,11:15:00_diff,11:15:00_vol,11:30:00_open,11:30:00_high,11:30:00_low,11:30:00_close,11:30:00_range,11:30:00_diff,11:30:00_vol,11:45:00_open,11:45:00_high,11:45:00_low,11:45:00_close,11:45:00_range,11:45:00_diff,11:45:00_vol,12:00:00_open,12:00:00_high,12:00:00_low,12:00:00_close,12:00:00_range,12:00:00_diff,12:00:00_vol,12:15:00_open,12:15:00_high,12:15:00_low,12:15:00_close,12:15:00_range,12:15:00_diff,12:15:00_vol,12:30:00_open,12:30:00_high,12:30:00_low,12:30:00_close,12:30:00_range,12:30:00_diff,12:30:00_vol,12:45:00_open,12:45:00_high,12:45:00_low,12:45:00_close,12:45:00_range,12:45:00_diff,12:45:00_vol,13:00:00_open,13:00:00_high,13:00:00_low,13:00:00_close,13:00:00_range,13:00:00_diff,13:00:00_vol,13:15:00_open,13:15:00_high,13:15:00_low,13:15:00_close,13:15:00_range,13:15:00_diff,13:15:00_vol,13:30:00_open,13:30:00_high,13:30:00_low,13:30:00_close,13:30:00_range,13:30:00_diff,13:30:00_vol,13:45:00_open,13:45:00_high,13:45:00_low,13:45:00_close,13:45:00_range,13:45:00_diff,13:45:00_vol,14:00:00_open,14:00:00_high,14:00:00_low,14:00:00_close,14:00:00_range,14:00:00_diff,14:00:00_vol,14:15:00_open,14:15:00_high,14:15:00_low,14:15:00_close,14:15:00_range,14:15:00_diff,14:15:00_vol,14:30:00_open,14:30:00_high,14:30:00_low,14:30:00_close,14:30:00_range,14:30:00_diff,14:30:00_vol,14:45:00_open,14:45:00_high,14:45:00_low,14:45:00_close,14:45:00_range,14:45:00_diff,14:45:00_vol,15:00:00_open,15:00:00_high,15:00:00_low,15:00:00_close,15:00:00_range,15:00:00_diff,15:00:00_vol,15:15:00_open,15:15:00_high,15:15:00_low,15:15:00_close,15:15:00_range,15:15:00_diff,15:15:00_vol,15:30:00_open,15:30:00_high,15:30:00_low,15:30:00_close,15:30:00_range,15:30:00_diff,15:30:00_vol,15:45:00_open,15:45:00_high,15:45:00_low,15:45:00_close,15:45:00_range,15:45:00_diff,15:45:00_vol,16:00:00_open,16:00:00_high,16:00:00_low,16:00:00_close,16:00:00_range,16:00:00_diff,16:00:00_vol,16:15:00_open,16:15:00_high,16:15:00_low,16:15:00_close,16:15:00_range,16:15:00_diff,16:15:00_vol,17:00:00_open,17:00:00_high,17:00:00_low,17:00:00_close,17:00:00_range,17:00:00_diff,17:00:00_vol,17:15:00_open,17:15:00_high,17:15:00_low,17:15:00_close,17:15:00_range,17:15:00_diff,17:15:00_vol,17:30:00_open,17:30:00_high,17:30:00_low,17:30:00_close,17:30:00_range,17:30:00_diff,17:30:00_vol,17:45:00_open,17:45:00_high,17:45:00_low,17:45:00_close,17:45:00_range,17:45:00_diff,17:45:00_vol,18:00:00_open,18:00:00_high,18:00:00_low,18:00:00_close,18:00:00_range,18:00:00_diff,18:00:00_vol,18:15:00_open,18:15:00_high,18:15:00_low,18:15:00_close,18:15:00_range,18:15:00_diff,18:15:00_vol,18:30:00_open,18:30:00_high,18:30:00_low,18:30:00_close,18:30:00_range,18:30:00_diff,18:30:00_vol,18:45:00_open,18:45:00_high,18:45:00_low,18:45:00_close,18:45:00_range,18:45:00_diff,18:45:00_vol,19:00:00_open,19:00:00_high,19:00:00_low,19:00:00_close,19:00:00_range,19:00:00_diff,19:00:00_vol,19:15:00_open,19:15:00_high,19:15:00_low,19:15:00_close,19:15:00_range,19:15:00_diff,19:15:00_vol,19:30:00_open,19:30:00_high,19:30:00_low,19:30:00_close,19:30:00_range,19:30:00_diff,19:30:00_vol,19:45:00_open,19:45:00_high,19:45:00_low,19:45:00_close,19:45:00_range,19:45:00_diff,19:45:00_vol,20:00:00_open,20:00:00_high,20:00:00_low,20:00:00_close,20:00:00_range,20:00:00_diff,20:00:00_vol,20:15:00_open,20:15:00_high,20:15:00_low,20:15:00_close,20:15:00_range,20:15:00_diff,20:15:00_vol,20:30:00_open,20:30:00_high,20:30:00_low,20:30:00_close,20:30:00_range,20:30:00_diff,20:30:00_vol,20:45:00_open,20:45:00_high,20:45:00_low,20:45:00_close,20:45:00_range,20:45:00_diff,20:45:00_vol,21:00:00_open,21:00:00_high,21:00:00_low,21:00:00_close,21:00:00_range,21:00:00_diff,21:00:00_vol,21:15:00_open,21:15:00_high,21:15:00_low,21:15:00_close,21:15:00_range,21:15:00_diff,21:15:00_vol,21:30:00_open,21:30:00_high,21:30:00_low,21:30:00_close,21:30:00_range,21:30:00_diff,21:30:00_vol,21:45:00_open,21:45:00_high,21:45:00_low,21:45:00_close,21:45:00_range,21:45:00_diff,21:45:00_vol,22:00:00_open,22:00:00_high,22:00:00_low,22:00:00_close,22:00:00_range,22:00:00_diff,22:00:00_vol,22:15:00_open,22:15:00_high,22:15:00_low,22:15:00_close,22:15:00_range,22:15:00_diff,22:15:00_vol,22:30:00_open,22:30:00_high,22:30:00_low,22:30:00_close,22:30:00_range,22:30:00_diff,22:30:00_vol,22:45:00_open,22:45:00_high,22:45:00_low,22:45:00_close,22:45:00_range,22:45:00_diff,22:45:00_vol,23:00:00_open,23:00:00_high,23:00:00_low,23:00:00_close,23:00:00_range,23:00:00_diff,23:00:00_vol,23:15:00_open,23:15:00_high,23:15:00_low,23:15:00_close,23:15:00_range,23:15:00_diff,23:15:00_vol,23:30:00_open,23:30:00_high,23:30:00_low,23:30:00_close,23:30:00_range,23:30:00_diff,23:30:00_vol,23:45:00_open,23:45:00_high,23:45:00_low,23:45:00_close,23:45:00_range,23:45:00_diff,23:45:00_vol
04/04/2007,1449,1449.5,1449,1449.5,0.0003450655624568668,0.0003450655624568668,360,1449.5,1449.5,1449.25,1449.5,0.00017247326664367022,0,140,1449.5,1449.75,1449,1449.25,0.0005174197999310107,-0.00017247326664367022,226,1449.25,1449.75,1449.25,1449.5,0.0003450060376056581,0.00017250301880282904,364,1449.5,1449.75,1449,1449,0.0005174197999310107,-0.00034494653328734045,618,1449.25,1449.75,1449,1449.5,0.0005175090564084871,0.00017250301880282904,378,1449.25,1449.5,1449.25,1449.5,0.00017250301880282904,0.00017250301880282904,310,1449.5,1449.75,1449.25,1449.25,0.00034494653328734045,-0.00017247326664367022,648,1449.5,1449.5,1448,1448.5,0.0010348395998620215,-0.0006898930665746809,3279,1448.25,1448.75,1448,1448.5,0.0005178663904712584,0.00017262213015708613,819,1448.5,1448.75,1448,1448.25,0.0005177770107007249,-0.00017259233690024162,920,1448.25,1448.25,1448,1448,0.00017262213015708613,-0.00017262213015708613,1133,1448,1448,1447.5,1448,0.0003453038674033149,0,1286,1448,1448,1447.5,1448,0.0003453038674033149,0,1201,1448,1448,1447.5,1448,0.0003453038674033149,0,589,1447.75,1448.25,1447.5,1447.5,0.0005180452426178552,-0.0001726817475392851,1084,1447.75,1447.75,1447.25,1447.75,0.0003453634950785702,0,1010,1447.5,1448,1447.5,1448,0.0003454231433506045,0.0003454231433506045,577,1448,1448.5,1447.75,1448.5,0.0005179558011049724,0.0003453038674033149,717,1448.25,1448.75,1448,1448.75,0.0005178663904712584,0.00034524426031417227,779,1448.75,1449,1447.75,1448.25,0.0008628127696289905,-0.0003451251078515962,1308,1448,1448.25,1447.75,1448,0.0003453038674033149,0,335,1448,1448.25,1446.75,1447,0.0010359116022099447,-0.0006906077348066298,2232,1447,1447.75,1446.75,1447.25,0.000691085003455425,0.00017277125086385625,783,1447.25,1447.75,1447,1447.5,0.0005182242183451373,0.00017274140611504577,1151,1447.25,1447.75,1447.25,1447.75,0.00034548281223009154,0.00034548281223009154,1223,1447.75,1448.25,1447.5,1448,0.0005180452426178552,0.0001726817475392851,954,1448,1448.25,1447.25,1447.25,0.0006906077348066298,-0.0005179558011049724,1356,1447.25,1447.5,1446.75,1447,0.0005182242183451373,-0.00017274140611504577,1930,1447,1448.75,1445.5,1446.5,0.002246026261230131,-0.0003455425017277125,10224,1446.5,1446.75,1445.25,1445.75,0.0010369858278603526,-0.0005184929139301763,5773,1445.75,1446,1445,1445,0.0006916825177243646,-0.0005187618882932734,5086,1445.25,1449.5,1444.25,1447.75,0.0036325895173845357,0.0017298045320878741,36011,1447.75,1448.25,1446.25,1447.25,0.0013814539803142809,-0.0003453634950785702,12495,1447.25,1448.25,1444.75,1447.25,0.0024183796856106408,0,64013,1447.5,1448,1446.5,1446.75,0.0010362694300518134,-0.0005181347150259067,28720,1446.5,1447,1444.25,1445.75,0.0019011406844106464,-0.0005184929139301763,72896,1445.75,1448,1445,1447.25,0.0020750475531730937,0.0010375237765865469,30373,1447.25,1448,1446,1446.75,0.0013819312489203662,-0.00034548281223009154,24407,1446.75,1447,1445,1446.5,0.0013824088474166235,-0.00017280110592707794,24260,1446.25,1448.5,1446.25,1447.75,0.0015557476231633535,0.0010371650821089024,27843,1447.75,1448.75,1447.5,1447.75,0.0008634087376964255,0,21330,1447.75,1448.25,1446.75,1447.5,0.0010360904852357105,-0.0001726817475392851,20900,1447.5,1448.5,1446.75,1447.75,0.0012089810017271157,0.00017271157167530224,11177,1447.75,1450,1447.5,1448.5,0.001726817475392851,0.0005180452426178552,33231,1448.75,1449.25,1448,1448.25,0.0008628127696289905,-0.0003451251078515962,18497,1448.25,1448.5,1447.75,1448,0.0005178663904712584,-0.00017262213015708613,6663,1448.25,1449,1448,1448.75,0.0006904885206283445,0.00034524426031417227,7396,1448.75,1448.75,1446.25,1447.25,0.001725625539257981,-0.0010353753235547887,22418,1447,1447.75,1446.75,1447,0.000691085003455425,0,7642,1447.25,1447.5,1445.5,1446.5,0.0013819312489203662,-0.0005182242183451373,17710,1446.5,1447.5,1446.5,1447.5,0.000691323885240235,0.000691323885240235,10313,1447.25,1447.75,1446.5,1447.5,0.0008637070305752289,0.00017274140611504577,13407,1447.5,1448.5,1447.25,1447.5,0.0008635578583765112,0,13291,1447.75,1448.75,1447,1447.25,0.0012087722327749958,-0.0003453634950785702,16661,1447.25,1448.25,1447,1447.75,0.0008637070305752289,0.00034548281223009154,7013,1447.75,1448.5,1447.25,1448.25,0.0008634087376964255,0.0003453634950785702,9003,1448.25,1449.5,1448.25,1449,0.0008631106507854307,0.0005178663904712584,18448,1449,1449.5,1448.25,1448.5,0.000862663906142167,-0.0003450655624568668,19712,1448.5,1448.75,1447.75,1448.25,0.0006903693476009665,-0.00017259233690024162,24480,1448.5,1448.75,1448,1448.75,0.0005177770107007249,0.00017259233690024162,38170,1448.5,1448.5,1448.5,1448.5,0,0,4,1448,1448.5,1448,1448.25,0.0003453038674033149,0.00017265193370165745,1203,1448.25,1448.5,1448.25,1448.5,0.00017262213015708613,0.00017262213015708613,209,1448.25,1448.5,1448,1448,0.00034524426031417227,-0.00017262213015708613,311,1448.25,1448.5,1448,1448.25,0.00034524426031417227,0,944,1448.25,1448.5,1448.25,1448.25,0.00017262213015708613,0,321,1448.25,1448.5,1448.25,1448.25,0.00017262213015708613,0,32,1448.25,1448.5,1448.25,1448.25,0.00017262213015708613,0,59,1448.5,1448.5,1448.25,1448.25,0.00017259233690024162,-0.00017259233690024162,66,1448.25,1448.25,1448,1448.25,0.00017262213015708613,0,288,1448,1448.25,1448,1448,0.00017265193370165745,0,39,1448,1448.25,1448,1448,0.00017265193370165745,0,37,1448,1448.25,1448,1448.25,0.00017265193370165745,0.00017265193370165745,69,1448.25,1448.25,1447.75,1448,0.00034524426031417227,-0.00017262213015708613,64,1448,1448.25,1447.75,1447.75,0.0003453038674033149,-0.00017265193370165745,143,1447.75,1448,1447.5,1447.75,0.0003453634950785702,0,386,1447.5,1448,1447.5,1447.75,0.0003454231433506045,0.00017271157167530224,232,1448,1448,1447.75,1448,0.00017265193370165745,0,57,1447.75,1448,1447.75,1448,0.0001726817475392851,0.0001726817475392851,69,1447.75,1447.75,1447.75,1447.75,0,0,66,1447.5,1447.75,1447.5,1447.75,0.00017271157167530224,0.00017271157167530224,161,1447.75,1448,1447.75,1447.75,0.0001726817475392851,0,61,1447.75,1447.75,1447.75,1447.75,0,0,25,1447.75,1447.75,1447.5,1447.75,0.0001726817475392851,0,42,1447.75,1447.75,1447.75,1447.75,0,0,10,1447.75,1447.75,1447.5,1447.75,0.0001726817475392851,0,122,1448,1448,1447.75,1448,0.00017265193370165745,0,4,1448,1448,1447.75,1448,0.00017265193370165745,0,11,1448,1448,1447.75,1447.75,0.00017265193370165745,-0.00017265193370165745,87,1448,1448,1447.75,1447.75,0.00017265193370165745,-0.00017265193370165745,66,1447.75,1447.75,1447.75,1447.75,0,0,56,1447.75,1447.75,1447.75,1447.75,0,0,2,1447.75,1448,1447.5,1447.5,0.0003453634950785702,-0.0001726817475392851,162
